"projectID","projectAcronym","name","country","city","role","activityType","SME","ecContribution","netEcContribution","totalCost","geolocation"
641984,"List_MAPS","WAGENINGEN UNIVERSITY","NL","Wageningen","participant","HES","false","255374.28","255374.28","255374.28","51.9863279,5.6679366"
641984,"List_MAPS","BIOFILM CONTROL SAS","FR","SAINT-BEAUZIRE","participant","PRC","false","131437.8","131437.8","131437.8","45.847474,3.1673393003663"
641984,"List_MAPS","INSTITUT NATIONAL DE RECHERCHE POUR L'AGRICULTURE, L'ALIMENTATION ET L'ENVIRONNEMENT","FR","Paris","participant","REC","false","525751.2","525751.2","525751.2","48.8610739,2.3059175"
641984,"List_MAPS","LIFE TECHNOLOGIES GmbH","DE","Darmstadt","partner","PRC","false","","0","0","50.1790132,8.7363142"
641984,"List_MAPS","UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK","IE","Cork","participant","HES","false","265674.6","265674.6","265674.6","51.81614165,-8.393616325628448"
861196,"PRECODE","MIMETAS BV","NL","Oegstgeest","participant","PRC","TRUE","265619.88","265619.88","265619.88","52.1518157,4.48110886662043"
861196,"PRECODE","UNIVERSITA DEGLI STUDI DI VERONA","IT","Verona","participant","HES","false","261499.68","261499.68","261499.68","45.4383395,11.0042019"
861196,"PRECODE","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG","DE","ERLANGEN","participant","HES","false","252788.4","252788.4","252788.4","49.597872100000004,11.004528231227573"
861196,"PRECODE","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","false","265619.88","265619.88","265619.88","52.1566349,4.4867397"
861196,"PRECODE","ASTRAZENECA UK LIMITED","UK","Cambridge","participant","PRC","false","303172.56","303172.56","303172.56","52.2033051,0.124862"
861196,"PRECODE","THE PROVOST, FELLOWS, FOUNDATION SCHOLARS & THE OTHER MEMBERS OF BOARD, OF THE COLLEGE OF THE HOLY & UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN","IE","Dublin","participant","HES","false","274684.32","274684.32","274684.32","53.3438406,-6.2543800753801495"
861196,"PRECODE","GDANSKI UNIWERSYTET MEDYCZNY","PL","Gdansk","participant","HES","false","227478.6","227478.6","227478.6","54.3482259,18.6542888"
861196,"PRECODE","UMEA UNIVERSITET","SE","Umea","participant","HES","false","281982.96","281982.96","281982.96","63.8256568,20.2630745"
861196,"PRECODE","CELLPHENOMICS GMBH","DE","Berlin","participant","PRC","TRUE","252788.4","252788.4","252788.4","52.62420015,13.50451817457515"
861196,"PRECODE","UNIVERSIDAD DE NAVARRA","ES","Pamplona","participant","HES","false","250904.88","250904.88","250904.88","42.8185502,-1.6444164"
861196,"PRECODE","STICHTING AMSTERDAM UMC","NL","Amsterdam","participant","REC","false","265619.88","265619.88","265619.88","52.334616,4.8598299"
861196,"PRECODE","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","false","281982.96","281982.96","281982.96","59.3481714,18.0250493"
861196,"PRECODE","KLINIKUM DER TECHNISCHEN UNIVERSITÄT MÜNCHEN (TUM KLINIKUM)","DE","MUENCHEN","participant","HES","false","252788.4","252788.4","252788.4","48.1370128,11.598724"
861196,"PRECODE","UNIVERSITY OF GLASGOW","UK","Glasgow","participant","HES","false","303172.56","303172.56","303172.56","55.8720216,-4.2854872"
861196,"PRECODE","UNIVERSITATSKLINIKUM ERLANGEN","DE","Erlangen","coordinator","HES","false","252788.4","252788.4","252788.4","49.6006345,11.0103464"
777123,"STriTuVaD","THE UNIVERSITY OF SHEFFIELD","UK","Sheffield","participant","HES","false","465323.75","465323.75","465323.75","53.381669,-1.48923160882105"
777123,"STriTuVaD","UNIVERSITA DEGLI STUDI DI CATANIA","IT","Catania","participant","HES","false","936738.75","936738.75","936738.75","37.5021788,15.0872574"
777123,"STriTuVaD","STICHTING TUBERCULOSIS VACCINE INITIATIVE","NL","Lelystad","participant","OTH","false","65625","65625","65625","52.5243635,5.5567706"
777123,"STriTuVaD","ETNA BIOTECH SRL","IT","Catania","coordinator","PRC","false","1852597.55","1852597.55","1852597.55","37.4345359,15.0489786"
777123,"STriTuVaD","ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA","IT","Bologna","participant","HES","false","424547.5","424547.5","424547.5","44.4968718,11.3524529"
777123,"STriTuVaD","THE ALL-INDIA INSTITUTE OF MEDICAL SCIENCES","IN","New Delhi","participant","HES","false","0","0","501128.75","28.6141793,77.2022662"
777123,"STriTuVaD","ARCHIVEL FARMA, SL","ES","Badalona","participant","PRC","false","408360","408360","408360","41.4493539,2.248254"
777123,"STriTuVaD","INFECTIOUS DISEASE RESEARCH INSTITUTE","US","Seattle Wa","participant","REC","TRUE","396334.95","396334.95","396334.95","47.6038321,-122.3300624"
101161961,"PlasTox","UNIVERSITY COLLEGE DUBLIN, NATIONAL UNIVERSITY OF IRELAND, DUBLIN","IE","Dublin","coordinator","HES","false","1499949","1499949","1499949","53.3070621,-6.22532774688726"
101130766,"SkinModelOma","I3S - INSTITUTO DE INVESTIGACAO E INOVACAO EM SAUDE DA UNIVERSIDADE DO PORTO","PT","Porto","coordinator","REC","false","172618.56","172618.56","0","41.1756879,-8.6031064"
101057014,"PARC","STATNI ZDRAVOTNI USTAV","CZ","Praha 10","thirdParty","REC","false","0","23396.88","46793.75","50.0752453,14.4730210391183"
101057014,"PARC","HAVFORSKNINGSINSTITUTTET","NO","Bergen","thirdParty","REC","false","0","144575","289150","60.399841249999994,5.3036719525068055"
101057014,"PARC","INSTITUT DE RADIOPROTECTION ET DE SURETE NUCLEAIRE","FR","Fontenay Aux Roses","thirdParty","REC","false","0","119787.5","239575","48.7943985,2.2729465"
101057014,"PARC","LABORATOIRE NATIONAL DE SANTE","LU","Dudelange","participant","PUB","false","4940455.63","3063863.75","9880911.25","49.4993713,6.0853028"
101057014,"PARC","UNIVERSITEIT HASSELT","BE","Hasselt","thirdParty","HES","false","0","54268.75","108537.5","50.933519,5.34245001591116"
101057014,"PARC","MEDIZINISCHE UNIVERSITAET WIEN","AT","Wien","thirdParty","HES","false","0","32639.38","65278.75","48.219716500000004,16.350814713868523"
101057014,"PARC","BUNDESINSTITUT FUER RISIKOBEWERTUNG","DE","Berlin","participant","REC","false","10478705.64","7106890.63","20957411.25","52.53038,13.2956688"
101057014,"PARC","UNIVERSIDADE DO MINHO","PT","Braga","thirdParty","HES","false","0","8006.25","16012.5","41.5509094,-8.3225149"
101057014,"PARC","AARHUS UNIVERSITET","DK","Aarhus C","thirdParty","HES","false","0","1896940.63","3793881.25","56.171028,10.199381"
101057014,"PARC","THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN","UK","Aberdeen","associatedPartner","HES","false","","","","57.1639845,-2.1012095"
101057014,"PARC","REGION HOVEDSTADEN","DK","Hillerod","thirdParty","PUB","false","0","692025","1384050","55.9321242,12.3488916"
101057014,"PARC","FOLKEHELSEINSTITUTTET","NO","Oslo","participant","REC","false","7850661.26","2912087.5","15701322.5","59.9339489,10.7452595"
101057014,"PARC","PROVINCIAAL INSTITUUT VOOR HYGIENE","BE","Antwerpen","thirdParty","PUB","false","0","105141.88","210283.75","51.21213145,4.39950164146066"
101057014,"PARC","KWR WATER BV","NL","NIEUWEGEIN","thirdParty","REC","false","0","340970","681940","52.0186579,5.1085107"
101057014,"PARC","FUNDACION PARA LA INVESTIGACION Y LA INNOVACION BIOSANITARIA DEL PRINCIPADO DE ASTURIAS","ES","Oviedo","thirdParty","REC","false","0","190546.88","381093.75","39.3262345,-4.8380649"
101057014,"PARC","VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.","BE","Mol","participant","REC","false","12745085.01","6794702.5","25490170","51.2190202,5.09349006749143"
101057014,"PARC","Bundesanstalt fuer Gewaesserkunde","DE","Koblenz","thirdParty","REC","false","0","898046.25","1796092.5","50.35292005,7.59830774009957"
101057014,"PARC","UNIVERSITY OF BATH","UK","Bath","associatedPartner","HES","false","","","","51.3686485,-2.3276286"
101057014,"PARC","FUNDACION PUBLICA GALEGA DE INVESTIGACION BIOMEDICA INIBIC","ES","A CORUNA","thirdParty","REC","false","0","86494.38","172988.75","43.0565609,-8.5296941"
101057014,"PARC","TARTU ULIKOOL","EE","Tartu","thirdParty","HES","TRUE","0","418700","837400","58.3807628,26.7194208"
101057014,"PARC","UNIVERSITEIT ANTWERPEN","BE","Antwerpen","thirdParty","HES","false","0","3021223.13","6042446.25","51.2224935,4.4101298"
101057014,"PARC","AIT AUSTRIAN INSTITUTE OF TECHNOLOGY GMBH","AT","Wien","thirdParty","REC","false","0","281450","562900","48.2690574,16.427193727293183"
101057014,"PARC","IVL SVENSKA MILJOEINSTITUTET AB","SE","Stockholm","thirdParty","REC","false","0","869200","1738400","59.3251172,18.0710935"
101057014,"PARC","UNIVERSITEIT LEIDEN","NL","Leiden","thirdParty","HES","false","0","2311072.5","4622145","52.1566349,4.4867397"
101057014,"PARC","MARTIN-LUTHER-UNIVERSITAT HALLE-WITTENBERG","DE","Halle","thirdParty","HES","false","0","148581.25","297162.5","51.4867452,11.9684435"
101057014,"PARC","UNIVERSIDAD PABLO DE OLAVIDE","ES","Sevilla","thirdParty","HES","false","0","340940.63","681881.25","37.3886303,-5.995317"
101057014,"PARC","EIDGENOESSISCHES DEPARTEMENT FUER WIRTSCHAFT, BILDUNG UND FORSCHUNG","CH","Bern","associatedPartner","PUB","false","","0","0","46.94654225,7.44552115361618"
101057014,"PARC","VETERINAERINSTITUTTET","NO","As","thirdParty","REC","false","0","362300","724600","59.669262,10.76056"
101057014,"PARC","THE SECRETARY OF STATE FOR ENVIRONMENT, FOOD AND RURAL AFFAIRS","UK","LONDON","associatedPartner","PUB","false","","","","51.5073219,-0.1276473"
101057014,"PARC","AZIENDA SOCIO-SANITARIA TERRITORIALE FATEBENEFRATELLI SACCO","IT","Milano","thirdParty","PUB","false","0","136000","272000","45.5174191,9.1201382"
101057014,"PARC","TURVALLISUUS JA KEMIKAALIVIRASTO","FI","HELSINKI","thirdParty","PUB","false","0","97808.75","195617.5","60.1998039,24.9430199"
101057014,"PARC","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","thirdParty","REC","false","0","5245803.13","10491606.25","48.8266111,2.3652703"
101057014,"PARC","KLINIKUM DER UNIVERSITAET ZU KOELN","DE","Koeln","thirdParty","HES","false","0","175768.75","351537.5","50.92344825,6.9170614434659"
101057014,"PARC","LUXEMBOURG INSTITUTE OF HEALTH","LU","Strassen","thirdParty","REC","false","0","785509.38","1571018.75","49.6169578,6.1011305"
101057014,"PARC","MINISTRY OF HEALTH","IL","Jerusalem","participant","PUB","false","130181.25","130181.25","260362.5","-15.41507519926857,28.318832196519743"
101057014,"PARC","ENVIRONMENT AGENCY","UK","Bristol","associatedPartner","REC","false","","","","51.4515631,-2.603176"
101057014,"PARC","UNIVERSIDAD DE LAS PALMAS DE GRAN CANARIA","ES","Las Palmas De Gran Canaria","thirdParty","HES","false","0","15136.88","30273.75","28.0990773,-15.4198731"
101057014,"PARC","Masarykova univerzita","CZ","Brno","participant","HES","false","6154928.76","5871206.25","12309857.5","49.1992954,16.5972215"
101057014,"PARC","LUNDS UNIVERSITET","SE","Lund","thirdParty","HES","false","0","328027.5","656055","55.70632395,13.1945813996656"
101057014,"PARC","STIFTUNG TIERAERZTLICHE HOCHSCHULE HANNOVER","DE","Hannover","thirdParty","HES","false","0","119096.25","238192.5","52.36724485,9.50628852386762"
101057014,"PARC","SUOMEN YMPARISTOKESKUS","FI","Helsinki","thirdParty","REC","false","0","512901.88","1025803.75","60.1783134,24.9151928770858"
101057014,"PARC","OULUN YLIOPISTO","FI","Oulu","thirdParty","HES","false","0","74558.75","149117.5","65.0565875,25.4675222"
101057014,"PARC","STICHTING VU","NL","Amsterdam","thirdParty","HES","false","0","788720","1577440","52.3347068,4.8664359"
101057014,"PARC","OSTRAVSKA UNIVERZITA","CZ","Ostrava","thirdParty","HES","false","0","3631.25","7262.5","49.8381389,18.2912048"
101057014,"PARC","AGENCIA PORTUGUESA DO AMBIENTE IP","PT","Amadora","thirdParty","PUB","false","0","111950","223900","38.7595162,-9.22367700946013"
101057014,"PARC","SZKOLA GLOWNA GOSPODARSTWA WIEJSKIEGO","PL","Warszawa","thirdParty","HES","false","0","24518.75","49037.5","52.1651683,21.0484023995429"
101057014,"PARC","INSTITUT JOZEF STEFAN","SI","Ljubljana","participant","REC","false","3531859.38","1613243.75","7063718.75","46.04213075,14.4882416374036"
101057014,"PARC","NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO","NL","Den Haag","thirdParty","REC","false","0","595038.13","1190076.25","52.0822233,4.3257144"
101057014,"PARC","UNIVERSITEIT GENT","BE","Gent","thirdParty","HES","false","0","439100","878200","51.048245,3.7272009"
101057014,"PARC","ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON","EL","ATHINA","thirdParty","HES","false","0","673331.25","1346662.5","37.9784332,23.7322131"
101057014,"PARC","INSTITUTO POLITECNICO DE LEIRIA","PT","Leiria","thirdParty","HES","false","0","2075","4150","39.7370626,-8.8106639"
101057014,"PARC","UNIVERSITAT BASEL","CH","Basel","associatedPartner","HES","false","","0","0","47.5585955,7.5838818"
101057014,"PARC","INSTITUT ZA MEDICINSKA ISTRAZIVANJA I MEDICINU RADA","HR","Zagreb","thirdParty","REC","false","0","116882.5","233765","45.83350295,15.978472374678987"
101057014,"PARC","ESCUELA ANDALUZA DE SALUD PUBLICA SA","ES","Granada","thirdParty","PRC","false","0","141925","283850","37.1830197,-3.602192"
101057014,"PARC","NACIONALNI INSTITUT ZA JAVNO ZDRAVJE","SI","Ljubljana","participant","REC","false","1068398.76","849987.5","2136797.5","46.0515942,14.5067277"
101057014,"PARC","INSTITUTO DE SALUD CARLOS III","ES","Madrid","participant","REC","false","6064388.15","2483727.5","12128776.25","40.4167047,-3.7035824"
101057014,"PARC","UNIVERSITAT WIEN","AT","Wien","thirdParty","HES","false","0","1680458.13","3360916.25","48.2126943,16.3615902"
101057014,"PARC","ARISTOTELIO PANEPISTIMIO THESSALONIKIS","EL","THESSALONIKI","participant","HES","false","7021732.5","4242857.5","14043465","40.62598349613209,22.96056716388373"
101057014,"PARC","ISTITUTO DI RICERCHE FARMACOLOGICHE MARIO NEGRI","IT","Milano","thirdParty","REC","false","0","727512.5","1455025","45.4667971,9.1904984"
101057014,"PARC","OFFICE FRANCAIS DE LA BIODIVERSITE","FR","Vincennes","thirdParty","PUB","false","0","259410","518820","48.84236625,2.4364478517842016"
101057014,"PARC","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","thirdParty","REC","false","0","983731.88","1967463.75","48.1322664,11.5296222"
101057014,"PARC","JIHOCESKA UNIVERZITA V CESKYCH BUDEJOVICICH","CZ","Ceske Budejovice","thirdParty","HES","false","0","33575.63","67151.25","48.9786515,14.4483829"
101057014,"PARC","COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES","FR","PARIS 15","thirdParty","REC","false","0","415995.63","831991.25","48.8397706,2.2739214"
101057014,"PARC","INSTITUT NATIONAL DE L ENVIRONNEMENT INDUSTRIEL ET DES RISQUES - INERIS","FR","Verneuil En Halatte","thirdParty","REC","false","0","2062103.13","4124206.25","49.2647566,2.5000794525307475"
101057014,"PARC","NACIONALNI INSTITUT ZA BIOLOGIJO","SI","LJUBLJANA","thirdParty","REC","false","0","961781.25","1923562.5","46.0974635,14.4534641"
101057014,"PARC","NACIONALNI LABORATORIJ ZA ZDRAVJE, OKOLJE IN HRANO","SI","Maribor","thirdParty","REC","false","0","30504.38","61008.75","46.5367534,15.6603879461299"
101057014,"PARC","UNIVERSIDAD DE GRANADA","ES","Granada","thirdParty","HES","false","0","919285","1838570","37.1830197,-3.6021919"
101057014,"PARC","VRIJE UNIVERSITEIT BRUSSEL","BE","Bruxelles / Brussel","thirdParty","HES","false","0","634306.88","1268613.75","50.8232159,4.3920206"
101057014,"PARC","INSTITUTO NACIONAL DE SEGURIDAD Y SALUD EN EL TRABAJO","ES","Madrid","thirdParty","PUB","false","0","23531.88","47063.75","40.44493445,-3.6554694772258545"
101057014,"PARC","NEMZETI NEPEGESZSEGUGYI ES GYOGYSZERESZETI KOZPONT","HU","Budapest","participant","REC","false","1441369.38","1441369.38","2882738.75","47.4767504,19.0915745"
101057014,"PARC","ISTITUTO SUPERIORE DI SANITA","IT","Roma","participant","REC","false","5166753.76","2101131.88","10333507.5","41.9041416,12.5180731"
101057014,"PARC","EUROPEAN ENVIRONMENT AGENCY","DK","Copenhagen K","participant","PUB","false","2120243.75","2120243.75","4240487.5","55.681514,12.586808"
101057014,"PARC","HELMHOLTZ-ZENTRUM FUR UMWELTFORSCHUNG GMBH - UFZ","DE","Leipzig","thirdParty","REC","false","0","3837145","7674290","51.352181,12.4289558"
101057014,"PARC","KLINIKUM DER LUDWIG-MAXIMILIANS-UNIVERSITAT MUNCHEN","DE","Munchen","thirdParty","PUB","false","0","160921.88","321843.75","48.1097857,11.4665166"
101057014,"PARC","DEUTSCHE GESETZLICHE UNFALLVERSICHERUNG EV","DE","Berlin","thirdParty","REC","false","0","841795","1683590","52.5147373,13.3863531"
101057014,"PARC","THE UNIVERSITY OF BIRMINGHAM","UK","Birmingham","associatedPartner","HES","false","","","","52.4609756,-1.9172134"
101057014,"PARC","UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II","IT","Napoli","thirdParty","HES","false","0","314843.75","629687.5","40.9148194,14.3511247"
101057014,"PARC","ISTITUTO UNIVERSITARIO DI STUDI SUPERIORI ( I.U.S.S.) DI PAVIA","IT","Pavia","thirdParty","HES","false","0","659243.75","1318487.5","45.1713634,9.1445293"
101057014,"PARC","STIFTELSEN NILU","NO","Kjeller","thirdParty","REC","false","0","1108012.5","2216025","59.97443,11.048794"
101057014,"PARC","KOBENHAVNS UNIVERSITET","DK","Kobenhavn","thirdParty","HES","false","0","306493.75","612987.5","55.68012,12.571506"
101057014,"PARC","INSTITUTE OF OCCUPATIONAL MEDICINE","UK","EDINBURGH","associatedPartner","REC","TRUE","","","","55.9495628,-3.1914971"
101057014,"PARC","AGES - OSTERREICHISCHE AGENTUR FUR GESUNDHEIT UND ERNAHRUNGSSICHERHEIT GMBH","AT","Wien","thirdParty","REC","false","0","533206.25","1066412.5","48.2533378,16.4839186"
101057014,"PARC","RISE RESEARCH INSTITUTES OF SWEDEN AB","SE","Boras","thirdParty","REC","false","0","479825","959650","57.7165456,12.8923395"
101057014,"PARC","UPPSALA UNIVERSITET","SE","Uppsala","thirdParty","HES","false","0","2110100.63","4220201.25","59.8499725,17.6332425"
101057014,"PARC","PANEPISTIMIO KRITIS","EL","RETHIMNO","thirdParty","HES","false","0","855293.75","1710587.5","35.3798188,24.5800544"
101057014,"PARC","KEMIJSKI INSTITUT","SI","Ljubljana","thirdParty","REC","false","0","397783.13","795566.25","46.0428948,14.4929932675067"
101057014,"PARC","The Danish Environmental Protection Agency","DK","Odense","participant","PUB","false","6172638.76","134256.25","12345277.5","55.6762238,12.5941475"
101057014,"PARC","STICHTING RADBOUD UNIVERSITAIR MEDISCH CENTRUM","NL","Nijmegen","thirdParty","HES","false","0","637003.13","1274006.25","51.8236065,5.8598165"
101057014,"PARC","VYSOKA SKOLA CHEMICKO-TECHNOLOGICKA V PRAZE","CZ","Praha","thirdParty","HES","false","0","223118.75","446237.5","50.103351,14.3898299"
